year,imdb,title,clean_test,binary,budget,domgross,intgross,year,década
2008,tt0962726,High School Musical 3: Senior Year,3,PASS,11000000,90559416.0,274392880.0,2008,2000s
2008,tt0465502,Igor,2,FAIL,30000000,19528602.0,31013349.0,2008,2000s
2008,tt0780536,In Bruges,1,FAIL,15000000,7800825.0,34533783.0,2008,2000s
2008,tt0367882,Indiana Jones and the Kingdom of the Crystal Skull,1,FAIL,185000000,317023851.0,786558145.0,2008,2000s
2008,tt0494238,Inkheart,3,PASS,60000000,17303424.0,58051454.0,2008,2000s
2008,tt0371746,Iron Man,2,FAIL,186000000,318604126.0,582443126.0,2008,2000s
2008,tt0373051,Journey to the Center of the Earth,1,FAIL,45000000,101704370.0,240904370.0,2008,2000s
2008,tt0489099,Jumper,1,FAIL,82500000,81168265.0,223113205.0,2008,2000s
2008,tt0441773,Kung Fu Panda,1,FAIL,130000000,215434591.0,631910531.0,2008,2000s
2008,tt1139797,L&aring;t den r&auml;tte komma in (Let the Right One In),1,FAIL,4500000,2122085.0,12247682.0,2008,2000s
2008,tt0866439,Made of Honor,2,FAIL,40000000,46012734.0,106548738.0,2008,2000s
2008,tt0467197,Max Payne,3,PASS,35000000,40687294.0,85761789.0,2008,2000s
2008,tt0765476,Meet Dave,1,FAIL,60000000,11803254.0,50648806.0,2008,2000s
2008,tt1013753,Milk,1,FAIL,20000000,31841299.0,57293371.0,2008,2000s
2008,tt1046997,Miracle at St. Anna,2,FAIL,45000000,7916887.0,9110458.0,2008,2000s
2008,tt0981227,Nick and Norah&#39;s Infinite Playlist,3,PASS,10000000,31487293.0,33544594.0,2008,2000s
2008,tt0410377,Nim&#39;s Island,3,PASS,37000000,48006762.0,94081683.0,2008,2000s
2008,tt0910936,Pineapple Express,2,FAIL,26000000,87341380.0,101549277.0,2008,2000s
2008,tt1226681,Pontypool,0,FAIL,1500000,3865.0,31916.0,2008,2000s
2008,tt0368563,Possession,3,PASS,25000000,10103647.0,14805812.0,2008,2000s
2008,tt0926129,Prom Night,3,PASS,18000000,43869350.0,57109687.0,2008,2000s
2008,tt0830515,Quantum of Solace,1,FAIL,230000000,169368427.0,591692078.0,2008,2000s
2008,tt1082868,Quarantine,3,PASS,12000000,31691811.0,41291811.0,2008,2000s
2008,tt1084950,Rachel Getting Married,3,PASS,12000000,12796861.0,13326864.0,2008,2000s
2008,tt0959337,Revolutionary Road,3,PASS,45000000,22911480.0,79564960.0,2008,2000s
2008,tt1032755,RocknRolla,1,FAIL,18000000,5700626.0,27794339.0,2008,2000s
2008,tt0814314,Seven Pounds,3,PASS,54000000,69951824.0,166617328.0,2008,2000s
2008,tt1000774,Sex and the City,3,PASS,57500000,152647258.0,415247258.0,2008,2000s
2008,tt1010048,Slumdog Millionaire,1,FAIL,14000000,141319928.0,384519665.0,2008,2000s
2008,tt0811080,Speed Racer,3,PASS,120000000,43945766.0,93394462.0,2008,2000s
2008,tt0942903,Stargate: The Ark of Truth,dubious,FAIL,7000000,,,2008,2000s
2008,tt0838283,Step Brothers,1,FAIL,65000000,100468793.0,128468793.0,2008,2000s
2008,tt0862846,Sunshine Cleaning,3,PASS,5000000,12062558.0,16462558.0,2008,2000s
2008,tt0383028,"Synecdoche, New York",dubious,FAIL,20000000,3083538.0,4383538.0,2008,2000s
2008,tt0936501,Taken,3,PASS,25000000,145000989.0,226941585.0,2008,2000s
2008,tt0200465,The Bank Job,3,PASS,20000000,30060660.0,66143005.0,2008,2000s
2008,tt0844286,The Brothers Bloom,dubious,FAIL,20000000,3531756.0,5531756.0,2008,2000s
2008,tt0499448,The Chronicles of Narnia: Prince Caspian,3,PASS,225000000,141621490.0,419490286.0,2008,2000s
2008,tt0421715,The Curious Case of Benjamin Button,dubious,FAIL,160000000,127509326.0,329809326.0,2008,2000s
2008,tt0468569,The Dark Knight,dubious,FAIL,185000000,533345358.0,1002891358.0,2008,2000s
2008,tt0970416,The Day the Earth Stood Still,3,PASS,80000000,79366978.0,233066978.0,2008,2000s
2008,tt0406759,The Eye,3,PASS,12000000,31418697.0,56918697.0,2008,2000s
2008,tt0865556,The Forbidden Kingdom,1,FAIL,55000000,52075270.0,129075270.0,2008,2000s
2008,tt0852713,The House Bunny,3,PASS,25000000,48237389.0,70237389.0,2008,2000s
2008,tt0887912,The Hurt Locker,1,FAIL,15000000,17017811.0,49894223.0,2008,2000s
2008,tt0800080,The Incredible Hulk,1,FAIL,137500000,134806913.0,263417913.0,2008,2000s
2008,tt0981072,The Lucky Ones,3,PASS,14000000,266967.0,266967.0,2008,2000s
2008,tt0467200,The Other Boleyn Girl,3,PASS,40000000,26814957.0,77714957.0,2008,2000s
2008,tt0976051,The Reader,1,FAIL,32500000,34194407.0,113019290.0,2008,2000s
2008,tt0416212,The Secret Life of Bees,3,PASS,11000000,37770162.0,39984023.0,2008,2000s
2008,tt1018785,The Sisterhood of the Traveling Pants 2,3,PASS,27000000,44089964.0,44270131.0,2008,2000s
2008,tt0482606,The Strangers,dubious,FAIL,9000000,52597610.0,83051676.0,2008,2000s
2008,tt420238,The Tale of Despereaux,3,PASS,60000000,50877145.0,90482317.0,2008,2000s
2008,tt0430770,The Women,3,PASS,16000000,26902075.0,50103808.0,2008,2000s
2008,tt1125849,The Wrestler,1,FAIL,6000000,26238243.0,46634275.0,2008,2000s
2008,tt0882978,Three Kingdoms: Resurrection of the Dragon,1,FAIL,20000000,,22139590.0,2008,2000s
2008,tt0800241,Transsiberian,3,PASS,15000000,2203641.0,6379575.0,2008,2000s
2008,tt0942385,Tropic Thunder,0,FAIL,90000000,110461307.0,188163455.0,2008,2000s
2008,tt1099212,Twilight,3,PASS,37000000,192769854.0,397923934.0,2008,2000s
2008,tt0985699,Valkyrie,1,FAIL,90000000,83077762.0,203902107.0,2008,2000s
2008,tt0497465,Vicky Cristina Barcelona,3,PASS,16000000,23216709.0,104504817.0,2008,2000s
2008,tt0910970,WALL-E,1,FAIL,180000000,223808164.0,532590994.0,2008,2000s
2008,tt1185616,Waltz with Bashir,0,FAIL,2000000,2283849.0,11125664.0,2008,2000s
2008,tt0493464,Wanted,1,FAIL,75000000,134508551.0,342416460.0,2008,2000s
2008,tt0494652,"Welcome Home, Roscoe Jenkins",dubious,FAIL,27500000,42436517.0,43607627.0,2008,2000s
2008,tt1152850,Wendy and Lucy,3,PASS,300000,865695.0,1416046.0,2008,2000s
2008,tt1033643,What Happens In Vegas,3,PASS,35000000,80277646.0,218535708.0,2008,2000s
2008,tt1068680,Yes Man,1,FAIL,50000000,97690976.0,225990976.0,2008,2000s
2007,tt1038988,[Rec],3,PASS,2100000,,27117954.0,2007,2000s
2007,tt0450385,1408,3,PASS,22500000,71985628.0,131263370.0,2007,2000s
2007,tt0463854,28 Weeks Later,3,PASS,15000000,28638916.0,64232714.0,2007,2000s
2007,tt0381849,3:10 to Yuma,0,FAIL,48000000,53606916.0,71171825.0,2007,2000s
2007,tt0389722,30 Days of Night,2,FAIL,30000000,39568996.0,80276156.0,2007,2000s
2007,tt0411061,88 Minutes,1,FAIL,30000000,16930884.0,32955399.0,2007,2000s
2007,tt0445922,Across the Universe,3,PASS,45000000,24343673.0,29367143.0,2007,2000s
2007,tt0783233,Atonement,3,PASS,30000000,50980159.0,130200290.0,2007,2000s
2007,tt0416508,Becoming Jane,3,PASS,16500000,18663911.0,39364948.0,2007,2000s
2007,tt0442933,Beowulf,3,PASS,150000000,82195215.0,194995215.0,2007,2000s
2007,tt0445934,Blades of Glory,3,PASS,61000000,118594548.0,145594548.0,2007,2000s
2007,tt0398808,Bridge to Terabithia,3,PASS,25000000,82234139.0,137984788.0,2007,2000s
2007,tt0283503,Brooklyn Rules,3,PASS,8000000,458232.0,458232.0,2007,2000s
2007,tt0423977,Charlie Bartlett,2,FAIL,12000000,3950294.0,5295909.0,2007,2000s
2007,tt0472062,Charlie Wilson&#39;s War,3,PASS,75000000,66661095.0,119512771.0,2007,2000s
2007,tt0795368,Death at a Funeral,3,PASS,21000000,42739347.0,48977233.0,2007,2000s
2007,tt0848557,Diary of the Dead,3,PASS,2750000,952620.0,5394447.0,2007,2000s
2007,tt0486822,Disturbia,3,PASS,20000000,80209692.0,117573043.0,2007,2000s
2007,tt0765443,Eastern Promises,3,PASS,50000000,17181265.0,55367342.0,2007,2000s
2007,tt0461770,Enchanted,3,PASS,85000000,127706877.0,340384141.0,2007,2000s
2007,tt0486576,Fantastic Four: Rise of the Silver Surfer,dubious,FAIL,120000000,131921738.0,288215319.0,2007,2000s
2007,tt0452623,Gone Baby Gone,3,PASS,19000000,20300218.0,34619699.0,2007,2000s
2007,tt0427327,Hairspray,3,PASS,75000000,118871849.0,202871849.0,2007,2000s
2007,tt0373883,Halloween,3,PASS,15000000,58269151.0,77514401.0,2007,2000s
2007,tt0367959,Hannibal Rising,1,FAIL,50000000,27669725.0,80583311.0,2007,2000s
2007,tt0373889,Harry Potter and the Order of the Phoenix,3,PASS,150000000,292004738.0,942943935.0,2007,2000s
2007,tt0465494,Hitman,0,FAIL,17500000,39687694.0,99965792.0,2007,2000s
2007,tt0498353,Hostel: Part II,3,PASS,7500000,17544812.0,33606409.0,2007,2000s
2007,tt0425112,Hot Fuzz,1,FAIL,16000000,23618786.0,81742618.0,2007,2000s
2007,tt0787475,Hot Rod,1,FAIL,25000000,13938332.0,14334401.0,2007,2000s
2007,tt0480249,I Am Legend,3,PASS,150000000,256393010.0,585410052.0,2007,2000s
2007,tt0758758,Into the Wild,1,FAIL,20000000,18354356.0,56395211.0,2007,2000s
2007,tt0467406,Juno,3,PASS,7000000,143495265.0,231450102.0,2007,2000s
2007,tt0478311,Knocked Up,3,PASS,27500000,148761765.0,219154490.0,2007,2000s
2007,tt0805564,Lars and the real Girl,3,PASS,12500000,5956480.0,10553442.0,2007,2000s
2007,tt0337978,Live Free or Die Hard,1,FAIL,110000000,134529403.0,383531464.0,2007,2000s
2007,tt0465538,Michael Clayton,2,FAIL,21500000,49033882.0,92987651.0,2007,2000s
2007,tt0758766,Music and Lyrics,2,FAIL,40000000,50572589.0,145021477.0,2007,2000s
2007,tt0477348,No Country for Old Men,dubious,FAIL,25000000,74273505.0,164051250.0,2007,2000s
2007,tt0481141,No Reservations,3,PASS,28000000,43107979.0,91665799.0,2007,2000s
2007,tt1179904,Paranormal Activity,dubious,FAIL,450000,107918810.0,194183034.0,2007,2000s
2007,tt0808417,Persepolis,3,PASS,7300000,4443403.0,22742498.0,2007,2000s
2007,tt0449088,Pirates of the Caribbean: At World&#39;s End,3,PASS,300000000,309420425.0,960996492.0,2007,2000s
2007,tt0477071,Premonition,3,PASS,20000000,47852604.0,81461343.0,2007,2000s
2007,tt0382932,Ratatouille,0,FAIL,150000000,206445654.0,626549695.0,2007,2000s
2007,tt0432021,Resident Evil: Extinction,3,PASS,45000000,50648679.0,146162920.0,2007,2000s
2007,tt00293564,Rush Hour 3,1,FAIL,180000000,140125968.0,253025968.0,2007,2000s
2007,tt0822854,Shooter,1,FAIL,60000000,47003582.0,95703582.0,2007,2000s
2007,tt0413267,Shrek the Third,3,PASS,160000000,322719944.0,807330936.0,2007,2000s
2007,tt0964587,St. Trinian&#39;s,3,PASS,11400000,15000.0,22446568.0,2007,2000s
2007,tt0486655,Stardust,3,PASS,70000000,38634938.0,135556675.0,2007,2000s
2007,tt0448134,Sunshine,1,FAIL,40000000,3688560.0,32030610.0,2007,2000s
2007,tt0829482,Superbad,1,FAIL,17500000,121463226.0,169863226.0,2007,2000s
2007,tt0815244,Sydney White,3,PASS,16500000,11892415.0,13636339.0,2007,2000s
2007,tt0780622,Teeth,dubious,FAIL,2000000,347578.0,2350641.0,2007,2000s
2007,tt0825232,The Bucket List,1,FAIL,45000000,93466502.0,174310293.0,2007,2000s
2007,tt0385752,The Golden Compass,3,PASS,205000000,70107728.0,372234864.0,2007,2000s
2007,tt0419887,The Kite Runner,0,FAIL,20000000,15800078.0,74180745.0,2007,2000s
2007,tt0756683,The Man from Earth,1,FAIL,200000,,,2007,2000s
2007,tt0425430,The Messengers,3,PASS,16000000,35374833.0,53774833.0,2007,2000s
2007,tt0884328,The Mist,3,PASS,13000000,25593755.0,54777490.0,2007,2000s
2007,tt0481369,The Number 23,1,FAIL,32000000,35193167.0,77593167.0,2007,2000s
2007,tt0775529,The Savages,3,PASS,9000000,6623082.0,10642023.0,2007,2000s
2007,tt0780607,The Signal,2,FAIL,50000,251150.0,406299.0,2007,2000s
2007,tt0462538,The Simpsons Movie,3,PASS,72500000,183135014.0,527071022.0,2007,2000s
2007,tt0857191,The Visitor,dubious,FAIL,4000000,9427026.0,19174817.0,2007,2000s
2007,tt0469494,There Will Be Blood,0,FAIL,25000000,40222514.0,77208711.0,2007,2000s
2007,tt0453556,TMNT,1,FAIL,35000000,54149098.0,96096018.0,2007,2000s
2007,tt0418279,Transformers,1,FAIL,151000000,319246193.0,708272592.0,2007,2000s
2007,tt0861739,Tropa de Elite,3,PASS,6537890,8744.0,14319195.0,2007,2000s
2007,tt0473308,Waitress,3,PASS,1500000,19097550.0,22217183.0,2007,2000s
2007,tt0498399,We Own the Night,0,FAIL,28000000,28563179.0,55307857.0,2007,2000s
2007,tt0496436,White Noise 2: The Light,1,FAIL,10000000,,8243567.0,2007,2000s
2006,tt0416449,300,0,FAIL,60000000,210614939.0,454161935.0,2006,2000s
2006,tt0405296,A Scanner Darkly,1,FAIL,20000000,5501616.0,7405084.0,2006,2000s
2006,tt0437800,Akeelah and the Bee,3,PASS,8000000,18848430.0,18959424.0,2006,2000s
2006,tt0429591,Aquamarine,3,PASS,12000000,18597342.0,22978953.0,2006,2000s
2006,tt0416496,Bandidas,3,PASS,35000000,,18400000.0,2006,2000s
2006,tt0454082,Black Christmas,3,PASS,9000000,16235738.0,16235738.0,2006,2000s
2006,tt0450259,Blood Diamond,1,FAIL,100000000,57377916.0,171377916.0,2006,2000s
2006,tt0479647,"Bon Cop, Bad Cop",1,FAIL,8000000,12671300.0,12671300.0,2006,2000s
2006,tt0443453,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,1,FAIL,18000000,128505958.0,261572744.0,2006,2000s
2006,tt0470705,Bug,3,PASS,4000000,7006708.0,7006708.0,2006,2000s
2006,tt0317219,Cars,1,FAIL,70000000,244082982.0,461667967.0,2006,2000s
2006,tt0381061,Casino Royale,1,FAIL,102000000,167365000.0,596365000.0,2006,2000s
2006,tt0206634,Children of Men,3,PASS,76000000,35552383.0,69450202.0,2006,2000s
2006,tt0424345,Clerks II,dubious,FAIL,5000000,24148068.0,25894473.0,2006,2000s
2006,tt0479884,Crank,0,FAIL,12000000,27838408.0,43924923.0,2006,2000s
2006,tt0405094,Das Leben Der Anderen,0,FAIL,2000000,11284657.0,81197047.0,2006,2000s
2006,tt0398913,DOA: Dead or Alive,3,PASS,30000000,480314.0,7756224.0,2006,2000s
2006,tt0457430,El laberinto del fauno (Pan's Labyrinth),3,PASS,16000000,37634615.0,87041569.0,2006,2000s
2006,tt0449010,Eragon,1,FAIL,100000000,75030163.0,249488115.0,2006,2000s
2006,tt0457572,Fido,2,FAIL,8000000,298110.0,419801.0,2006,2000s
2006,tt0414982,Final Destination 3,3,PASS,25000000,54098051.0,112798051.0,2006,2000s
2006,tt0424095,Flushed Away,0,FAIL,149000000,64665672.0,177665672.0,2006,2000s
2006,tt0470765,For Your Consideration,3,PASS,12000000,5549923.0,5549923.0,2006,2000s
2006,tt0436331,Friends with Money,3,PASS,6500000,13368437.0,17518322.0,2006,2000s
2006,tt0438097,Ice Age: The Meltdown,1,FAIL,75000000,195330621.0,651899282.0,2006,2000s
2006,tt0417225,Idlewild,3,PASS,15000000,12669914.0,12669914.0,2006,2000s
2006,tt0454848,Inside Man,dubious,FAIL,50000000,88634237.0,184634237.0,2006,2000s
2006,tt0493430,Jackass Number Two,1,FAIL,11000000,72778712.0,85278712.0,2006,2000s
2006,tt0452637,Lady in the Water,2,FAIL,75000000,42285169.0,72785169.0,2006,2000s
2006,tt0408985,Last Holiday,3,PASS,45000000,38399961.0,43343247.0,2006,2000s
2006,tt0498380,Letters from Iwo Jima,1,FAIL,13000000,13756082.0,68756082.0,2006,2000s
2006,tt0404203,Little Children,3,PASS,14000000,5463019.0,14763019.0,2006,2000s
2006,tt0449059,Little Miss Sunshine,3,PASS,8000000,59891098.0,100550977.0,2006,2000s
2006,tt0490166,London To Brighton,3,PASS,825000,,610776.0,2006,2000s
2006,tt0425210,Lucky Number Slevin,1,FAIL,27000000,22495466.0,55495466.0,2006,2000s
2006,tt0483726,Man of the Year,1,FAIL,20000000,37442180.0,41342180.0,2006,2000s
2006,tt0422720,Marie Antoinette,3,PASS,40000000,15962471.0,60862471.0,2006,2000s
2006,tt0482546,Miss Potter,3,PASS,30000000,3005605.0,35891257.0,2006,2000s
2006,tt0385880,Monster House,3,PASS,75000000,73661010.0,141267370.0,2006,2000s
2006,tt0457510,Nacho Libre,0,FAIL,32000000,80197993.0,99296462.0,2006,2000s
2006,tt0477347,Night at the Museum,3,PASS,110000000,250863268.0,574480841.0,2006,2000s
2006,tt0465551,Notes on a Scandal,3,PASS,27500000,17510118.0,49752391.0,2006,2000s
2006,tt0907657,Once,2,FAIL,150000,9445857.0,18997174.0,2006,2000s
2006,tt0400717,Open Season,1,FAIL,85000000,85105259.0,189901703.0,2006,2000s
2006,tt0401711,Paris je t&#39;aime,dubious,FAIL,13000000,4857374.0,4857374.0,2006,2000s
2006,tt0396171,Perfume: The Story of a Murderer,3,PASS,63700000,2223293.0,133603463.0,2006,2000s
2006,tt0383574,Pirates of the Caribbean: Dead Man&#39;s Chest,2,FAIL,225000000,423315812.0,1060615812.0,2006,2000s
2006,tt0409182,Poseidon,2,FAIL,160000000,60674817.0,181674817.0,2006,2000s
2006,tt0451176,Quinceanera,3,PASS,400000,1692693.0,2522787.0,2006,2000s
2006,tt0405508,Rang De Basanti,3,PASS,5300000,2197694.0,29197694.0,2006,2000s
2006,tt0439289,Running with Scissors,3,PASS,12000000,6860000.0,8706701.0,2006,2000s
2006,tt0454945,She&#39;s the Man,2,FAIL,25000000,33889159.0,55279608.0,2006,2000s
2006,tt0423169,Sherrybaby,dubious,FAIL,2000000,199176.0,622806.0,2006,2000s
2006,tt0367027,Shortbus,3,PASS,2000000,1985292.0,1985292.0,2006,2000s
2006,tt0384537,Silent Hill,3,PASS,50000000,46982632.0,99982632.0,2006,2000s
2006,tt0439815,Slither,3,PASS,15250000,7802450.0,12930343.0,2006,2000s
2006,tt0475394,Smokin&#39; Aces,dubious,FAIL,17000000,35662731.0,56047261.0,2006,2000s
2006,tt0417148,Snakes on a Plane,3,PASS,33000000,34020814.0,62020814.0,2006,2000s
2006,tt0405336,Southland Tales,3,PASS,17000000,275380.0,364607.0,2006,2000s
2006,tt0430634,Stick It,3,PASS,20000000,26910736.0,30399714.0,2006,2000s
2006,tt0420223,Stranger Than Fiction,3,PASS,30000000,40435190.0,45235190.0,2006,2000s
2006,tt0348150,Superman Returns,1,FAIL,232000000,200120000.0,390874000.0,2006,2000s
2006,tt0446046,Take the Lead,3,PASS,30000000,34742066.0,65390493.0,2006,2000s
2006,tt0429589,The Ant Bully,2,FAIL,45000000,28142535.0,49610898.0,2006,2000s
2006,tt0452594,The Break Up,1,FAIL,52000000,118806699.0,202944203.0,2006,2000s
2006,tt0382625,The Da Vinci Code,1,FAIL,125000000,217536138.0,767820459.0,2006,2000s
2006,tt0783238,The Dead Girl,3,PASS,3300000,19875.0,19875.0,2006,2000s
2006,tt0407887,The Departed,1,FAIL,90000000,133311000.0,290539042.0,2006,2000s
2006,tt0458352,The Devil Wears Prada,3,PASS,35000000,124740460.0,326551094.0,2006,2000s
2006,tt0414993,The Fountain,dubious,FAIL,35000000,10144010.0,15461638.0,2006,2000s
2006,tt0433386,The Grudge 2,3,PASS,20000000,39143839.0,70743839.0,2006,2000s
2006,tt0464049,The History Boys,1,FAIL,3700000,2730296.0,13425589.0,2006,2000s
2006,tt0457939,The Holiday,3,PASS,85000000,63280000.0,205190324.0,2006,2000s
2006,tt0468492,The Host,3,PASS,50000000,26623701.0,58188384.0,2006,2000s
2006,tt0443543,The Illusionist,0,FAIL,16500000,39868642.0,83792062.0,2006,2000s
2006,tt0410297,The Lake House,dubious,FAIL,40000000,52330111.0,114830111.0,2006,2000s
2006,tt0446755,The Painted Veil,dubious,FAIL,19400000,8060487.0,15118795.0,2006,2000s
2006,tt0482571,The Prestige,1,FAIL,40000000,53089891.0,107896006.0,2006,2000s
2006,tt0454921,The Pursuit of Happyness,0,FAIL,55000000,162586036.0,307325633.0,2006,2000s
2006,tt0436697,The Queen,dubious,FAIL,15000000,56441711.0,128885873.0,2006,2000s
2006,tt0460989,The Wind That Shakes the Barley,1,FAIL,8300000,1829142.0,25670174.0,2006,2000s
2006,tt0370032,Ultraviolet,1,FAIL,30000000,18522064.0,20722064.0,2006,2000s
2006,tt0441909,Volver,3,PASS,9400000,12899867.0,85599867.0,2006,2000s
2006,tt0758794,We Are Marshall,1,FAIL,65000000,43545364.0,43545364.0,2006,2000s
2006,tt0455857,When a Stranger Calls,3,PASS,15000000,47860214.0,66944472.0,2006,2000s
2006,tt0477139,Wristcutters: A Love Story,1,FAIL,1000000,446165.0,460136.0,2006,2000s
2006,tt0376994,X-Men: The Last Stand,3,PASS,210000000,234362462.0,459359555.0,2006,2000s
2006,tt0463034,"You, Me and Dupree",1,FAIL,54000000,75802010.0,130402010.0,2006,2000s
2006,tt0383060,Zoom,3,PASS,35000000,11989328.0,12506188.0,2006,2000s
2006,tt0389557,Zwartboek,3,PASS,22000000,4398532.0,27238354.0,2006,2000s
2005,tt0402022,AEon Flux,3,PASS,55000000,25857987.0,47953341.0,2005,2000s
2005,tt0398712,Assault on Precinct 13,3,PASS,30000000,20040895.0,36040895.0,2005,2000s
2005,tt0372784,Batman Begins,1,FAIL,150000000,205343774.0,373298774.0,2005,2000s
2005,tt0388500,Beauty Shop,3,PASS,25000000,36351350.0,38351350.0,2005,2000s
2005,tt0374536,Bewitched,3,PASS,80000000,63313159.0,131159306.0,2005,2000s
2005,tt0383222,BloodRayne,dubious,FAIL,25000000,2405420.0,3605420.0,2005,2000s
2005,tt0357507,Boogeyman,2,FAIL,20000000,46752382.0,67192859.0,2005,2000s
2005,tt0439478,Boynton Beach Club,3,PASS,2900000,3127472.0,3127472.0,2005,2000s
2005,tt0393109,Brick,1,FAIL,450000,2075743.0,4087493.0,2005,2000s
2005,tt0388795,Brokeback Mountain,1,FAIL,13900000,83043761.0,174097801.0,2005,2000s
2005,tt0379725,Capote,dubious,FAIL,7000000,28750530.0,49924079.0,2005,2000s
2005,tt0367594,Charlie and the Chocolate Factory,3,PASS,150000000,206459076.0,474459076.0,2005,2000s
2005,tt0451094,Chinjeolhan geumjassi,3,PASS,4500000,211667.0,23471871.0,2005,2000s
2005,tt0352248,Cinderella Man,2,FAIL,88000000,61649911.0,108539911.0,2005,2000s
2005,tt0393162,Coach Carter,3,PASS,45000000,67264877.0,76669806.0,2005,2000s
2005,tt0360486,Constantine,1,FAIL,75000000,75976178.0,230884728.0,2005,2000s
2005,tt0435623,Conversations with Other Women,0,FAIL,450000,379418.0,909061.0,2005,2000s
2005,tt0121164,Corpse Bride,dubious,FAIL,30000000,53359111.0,114770654.0,2005,2000s
2005,tt0257516,Cursed,3,PASS,35000000,19294901.0,25114901.0,2005,2000s
2005,tt0342258,Danny the dog,1,FAIL,43000000,24537621.0,49037621.0,2005,2000s
2005,tt0382628,Dark Water,3,PASS,60000000,25473093.0,49473093.0,2005,2000s
2005,tt0342272,Dear Wendy,1,FAIL,8000000,23106.0,446438.0,2005,2000s
2005,tt0421054,Domino,3,PASS,50000000,10169202.0,22969202.0,2005,2000s
2005,tt0419706,Doom,1,FAIL,70000000,28212337.0,54612337.0,2005,2000s
2005,tt0120667,Fantastic Four,1,FAIL,87500000,154696080.0,330717080.0,2005,2000s
2005,tt0408790,Flightplan,3,PASS,55000000,89706988.0,225706988.0,2005,2000s
2005,tt0369441,Fun with Dick and Jane,3,PASS,140000000,110550000.0,201798116.0,2005,2000s
2005,tt0433383,"Good Night, and Good Luck.",1,FAIL,7000000,31501218.0,56586901.0,2005,2000s
2005,tt0424136,Hard Candy,3,PASS,950000,1024640.0,8267066.0,2005,2000s
2005,tt0330373,Harry Potter and the Goblet of Fire,1,FAIL,150000000,290013036.0,896911078.0,2005,2000s
2005,tt0400497,Herbie Fully Loaded,3,PASS,50000000,66010682.0,144110682.0,2005,2000s
2005,tt0382077,Hide and Seek,3,PASS,25000000,51100486.0,123100486.0,2005,2000s
2005,tt0386588,Hitch,2,FAIL,55000000,177784257.0,366784257.0,2005,2000s
2005,tt0443536,Hoodwinked!,3,PASS,17500000,51386611.0,109843390.0,2005,2000s
2005,tt0450278,Hostel,1,FAIL,4800000,47326473.0,82241110.0,2005,2000s
2005,tt0410097,Hustle &amp; Flow,dubious,FAIL,2800000,22202809.0,23563727.0,2005,2000s
2005,tt0396652,Ice Princess,3,PASS,25000000,24381334.0,25732334.0,2005,2000s
2005,tt0418763,Jarhead,0,FAIL,72000000,62647540.0,96947540.0,2005,2000s
2005,tt0418773,Junebug,3,PASS,1000000,2678010.0,3557954.0,2005,2000s
2005,tt0425123,Just Like Heaven,3,PASS,58000000,48318130.0,100687083.0,2005,2000s
2005,tt0360717,King Kong,0,FAIL,207000000,218080025.0,550517357.0,2005,2000s
2005,tt0320661,Kingdom of Heaven,0,FAIL,110000000,47398413.0,218853353.0,2005,2000s
2005,tt0373469,Kiss Kiss Bang Bang,1,FAIL,15000000,4235837.0,13105837.0,2005,2000s
2005,tt0399295,Lord of War,2,FAIL,42000000,24149632.0,62142629.0,2005,2000s
2005,tt0351283,Madagascar,0,FAIL,75000000,193595521.0,556559566.0,2005,2000s
2005,tt0331933,Man of the House,3,PASS,50000000,19699706.0,22099706.0,2005,2000s
2005,tt0416320,Match Point,3,PASS,15000000,23089926.0,87989926.0,2005,2000s
2005,tt0415978,Me and You and Everyone We Know,3,PASS,2000000,3885134.0,8425527.0,2005,2000s
2005,tt0397535,Memoirs of a Geisha,3,PASS,85000000,57010853.0,161510853.0,2005,2000s
2005,tt0366780,MirrorMask,3,PASS,4000000,864959.0,963224.0,2005,2000s
2005,tt0385307,Miss Congeniality 2: Armed &amp; Fabulous,3,PASS,60000000,48478006.0,101382396.0,2005,2000s
2005,tt0356910,Mr. &amp; Mrs. Smith,2,FAIL,110000000,186336279.0,478336279.0,2005,2000s
2005,tt0408306,Munich,1,FAIL,75000000,47379090.0,130279090.0,2005,2000s
2005,tt0395972,North Country,3,PASS,30000000,18324242.0,25224242.0,2005,2000s
2005,tt0380599,Oliver Twist,1,FAIL,65000000,2070920.0,26670920.0,2005,2000s
2005,tt0414387,Pride and Prejudice,3,PASS,28000000,38372662.0,120918508.0,2005,2000s
2005,tt0377107,Proof,3,PASS,20000000,7535331.0,8284331.0,2005,2000s
2005,tt0421239,Red Eye,3,PASS,26000000,57891803.0,95555805.0,2005,2000s
2005,tt0294870,Rent,3,PASS,40000000,29077547.0,31670620.0,2005,2000s
2005,tt0358082,Robots,1,FAIL,80000000,128200012.0,260700012.0,2005,2000s
2005,tt0432348,Saw II,dubious,FAIL,5000000,87025093.0,152925093.0,2005,2000s
2005,tt0379786,Serenity,3,PASS,39000000,25514517.0,38514517.0,2005,2000s
2005,tt0338427,Shopgirl,2,FAIL,7500000,10284523.0,11758418.0,2005,2000s
2005,tt0401792,Sin City,3,PASS,40000000,74103820.0,158753820.0,2005,2000s
2005,tt0474361,Sisters in Law,3,PASS,300000,33312.0,33312.0,2005,2000s
2005,tt0405325,Sky High,3,PASS,60000000,63939454.0,81627454.0,2005,2000s
